10
7
11
6
9
14
7
4
11
11
6
6
3
8
11
7
8
10
7
8
7
9
7
6
10
10
4
8
6
7
4
5
4
6
10
10
6
7
9
13
7
8
4
11
7
8
6
8
7
7
7
7
14
7
9
7
5
6
11
9
11
5
8
5
6
9
12
11
8
14
9
10
14
8
9
11
8
8
9
6
6
12
9
10
10
7
12
3
8
10
7
11
9
6
8
8
7
11
8
9
