4
8
8
8
11
8
7
10
7
5
8
10
8
7
6
5
10
6
9
8
7
9
9
7
7
5
8
9
9
7
7
7
6
9
11
8
7
7
9
10
6
4
6
10
7
5
7
9
7
6
9
7
8
4
8
4
10
7
8
6
7
9
6
7
8
6
9
9
7
9
4
9
8
7
7
7
10
6
6
6
9
10
8
8
8
4
10
9
9
6
10
5
9
8
7
7
8
7
6
7
